recipe_id,ingredient_id,measure,unit_id,prep_notes,order_index
384,222,1.0,13,leaves,5
384,573,2.0,13,,6
384,254,2.0,13,handfulls,7
384,14,1.0,13,small bunch,8
384,222,1.0,13,small bunch,9
384,170,1.0,13,,10
384,308,1.0,9,,11
384,278,2.0,13,chopped,12
384,137,0.5,13,,13
384,45,0.5,8,,14
385,454,5.0,13,,1
385,282,100.0,1,,2
385,260,1.0,11,,3
385,623,75.0,1,,4
385,89,30.0,1,,5
385,110,1.0,13,,6
385,282,50.0,1,,7
385,637,200.0,1,,8
385,162,400.0,1,,9
385,300,1.0,8,,10
385,282,40.0,1,,11
385,394,500.0,1,,12
385,799,50.0,5,,13
385,89,1.0,8,,14
386,236,800.0,1,,1
386,212,3.0,13,,2
386,210,2.0,9,,3
386,60,100.0,13,ml,4
386,91,1.0,13,pot,5
386,219,1.0,13,topping,6
386,58,4.0,13,,7
386,10,4.0,13,,8
386,277,1.0,13,topping,9
386,226,1.0,13,topping,10
387,236,4.0,13,,1
387,42,3.0,13,,2
387,260,1.0,9,,3
387,512,0.5,9,,4
387,112,4.0,13,,5
387,262,7.0,3,,6
387,103,4.0,3,,7
387,226,1.0,15,,8
387,212,4.0,13,,9
387,544,1.0,10,,10
388,36,0.5,10,,1
388,282,1.0,10,,2
388,112,2.0,13,,3
388,300,1.0,8,,4
388,125,2.0,10,,5
388,11,1.0,8,,6
388,197,1.0,10,,7
388,383,1.0,10,,8
388,35,1.0,10,,9
388,457,1.0,10,,10
388,36,0.33,10,,11
389,309,1.0,10,,1
389,340,1.0,13,chopped,2
389,210,5.0,9,,3
389,12,2.0,9,,4
389,476,1.0,9,,5
389,137,3.0,14,crushed,6
389,24,1.0,8,,7
389,46,1.0,8,,8
389,260,0.0,16,,9
389,1,1.0,13,,10
390,303,1.0,13,dash,1
390,20,1.0,15,,2
390,236,5.0,13,thin cut,3
390,54,2.0,10,,4
391,469,450.0,1,,1
391,210,4.0,9,,2
391,340,1.0,13,large,3
391,366,1.0,13,large,4
391,42,2.0,13,chopped,5
391,107,150.0,13,ml,6
391,29,1.0,9,,7
391,71,400.0,1,,8
391,337,1.0,13,l,9
391,217,2.0,11,,10
391,105,150.0,13,ml,11
391,237,8.0,13,,12
392,250,200.0,1,,1
392,237,200.0,1,,2
392,244,1.0,13,sliced,3
392,242,1.0,13,sliced,4
392,93,1.0,13,sliced,5
392,85,1.0,12,,6
392,200,1.0,12,,7
392,735,2.0,9,,8
392,188,3.0,13,juice of,9
392,35,1.0,9,,10
392,122,2.0,8,,11
392,137,1.0,14,peeled crushed,12
392,267,5.0,13,slices,13
392,303,1.0,13,for frying,14
392,125,1.0,13,sprinkling,15
393,649,200.0,1,,1
393,152,1.0,13,chopped,2
393,137,3.0,14,crushed,3
393,85,1.0,13,bunch,4
393,45,1.0,9,,5
393,188,1.0,13,juice of,6
393,122,3.0,9,,7
393,688,2.0,9,,8
393,142,3.0,13,cm piece,9
393,278,8.0,13,slices,10
393,245,1.0,13,sliced,11
393,492,85.0,1,,12
393,504,100.0,1,,13
393,274,1.0,9,,14
393,250,0.0,16,,15
393,188,0.0,16,,16
394,245,1.0,13,,1
394,138,3.0,13,large,2
394,242,1.0,13,large,3
394,341,1.0,13,large,4
394,665,10.0,13,,5
394,442,10.0,13,,6
394,222,3.0,13,sprigs,7
394,30,1.0,13,sliced,8
394,210,120.0,13,ml,9
394,367,2.0,9,,10
394,469,400.0,1,,11
395,112,10.0,13,,1
395,210,1.0,9,,2
395,397,2.0,13,finely chopped,3
395,278,3.0,13,finely chopped,4
395,245,4.0,13,,5
395,138,1.0,14,peeled crushed,6
395,242,1.0,13,,7
395,322,300.0,1,,8
395,197,6.0,9,,9
395,465,4.0,9,,10
395,13,2.0,9,,11
395,254,0.0,16,,12
395,219,0.0,16,,13
396,389,750.0,1,,1
396,390,350.0,1,,2
396,233,1.0,13,dusting,3
396,45,140.0,1,,4
396,260,0.5,8,,5
396,208,0.5,8,,6
396,75,1.0,8,,7
396,112,2.0,13,beaten,8
396,36,25.0,1,,9
396,197,175.0,1,,10
396,323,1.0,9,,11
397,330,50.0,1,,1
397,233,100.0,1,,2
397,266,1.0,9,,3
397,303,1.0,13,for frying,4
397,722,250.0,13,ml,5
397,723,200.0,1,,6
397,122,2.0,9,,7
397,188,2.0,13,juice of,8
397,680,1.0,13,chopped,9
397,282,2.0,9,,10
398,352,250.0,1,,1
398,245,1.0,13,chopped,2
398,242,1.0,13,chopped,3
398,137,1.0,14,peeled crushed,4
398,652,1.0,8,,5
398,188,0.5,13,juice of,6
399,336,400.0,1,,1
399,209,3.0,9,,2
399,601,0.5,8,,3
399,414,1.0,13,dash,4
399,85,1.0,13,sprigs of fresh,5
399,602,1.0,13,drizzle,6
400,505,1.0,15,,1
400,309,2.0,10,,2
400,454,1.0,13,large,3
400,274,1.0,9,,4
400,687,0.5,8,,5
400,278,1.0,9,,6
400,260,0.5,8,,7
400,229,0.5,9,,8
401,36,2.0,9,,1
401,212,2.0,13,chopped,2
401,60,4.0,13,qt,3
401,57,1.5,13,kg,4
401,236,4.0,13,kg,5
401,260,2.0,9,,6
401,24,1.0,13,tbsp,7
402,392,2.0,13,,1
402,379,350.0,1,,2
402,45,60.0,1,,3
402,183,1.0,13,juice of,4
402,631,500.0,13,ml,5
403,630,1.0,13,,1
403,262,1.0,13,,2
403,236,1.0,4,,3
403,628,2.0,4,,4
403,125,1.0,10,,5
403,623,2.0,9,,6
403,260,1.0,8,,7
403,629,4.0,13,,8
403,133,1.0,11,,9
403,418,1.0,13,,10
403,42,2.0,13,,11
403,90,0.25,10,,12
403,36,1.0,9,,13
403,208,1.0,8,,14
404,8,2.0,13,large,1
404,397,4.0,13,,2
404,395,2.0,13,,3
404,341,4.0,13,large,4
404,210,5.0,9,,5
404,13,1.0,13,bunch,6
404,340,1.0,13,medium,7
404,138,3.0,13,finely chopped,8
404,367,1.0,8,,9
404,282,1.0,8,,10
405,191,4.0,13,,1
405,242,18.0,13,dried,2
405,142,1.0,13,inch,3
405,137,8.0,14,,4
405,229,1.5,8,,5
405,94,1.0,8,,6
405,296,0.5,8,,7
405,76,1.0,13,,8
405,77,4.0,13,,9
405,41,2.0,13,,10
405,282,1.0,9,,11
405,285,2.0,13,marble sized,12
405,308,2.5,9,,13
405,209,1.0,13,for frying,14
408,406,2.0,10,,1
408,42,1.0,13,large,2
408,278,2.0,13,chopped,3
408,290,4.0,13,sprigs,4
408,340,1.0,13,diced,5
408,24,0.5,8,,6
408,245,2.0,13,chopped,7
408,138,4.0,13,mashed,8
408,518,1.0,9,,9
408,3,2.0,4,,10
408,309,2.0,13,l,11
408,236,4.0,13,,12
408,233,1.0,10,,13
408,309,0.25,10,,14
408,81,1.0,10,,15
406,58,2.0,13,,1
406,289,2.0,9,,2
406,81,2.0,9,,3
406,245,1.0,13,chopped,4
406,397,1.0,13,chopped,5
406,244,1.0,13,cut thin wedges,6
406,188,0.0,16,,7
407,244,3.0,13,large,1
407,263,2.0,8,,2
407,610,200.0,13,ml,3
407,148,50.0,1,,4
407,24,1.0,8,,5
407,17,4.0,13,,6
409,210,5.0,9,,1
409,340,1.0,13,chopped,2
409,42,1.0,13,chopped,3
409,48,1.0,13,stalk chopped,4
409,137,1.0,9,minced,5
409,40,2.0,10,,6
409,39,1.0,13,,7
409,309,4.0,10,,8
409,369,1.0,13,fresh sprig,9
409,290,1.0,13,fresh sprig,10
409,173,1.0,4,chopped,11
409,317,4.0,13,thick slices,12
409,244,1.0,13,thinly sliced,13
409,219,0.5,10,freshly grated,14
410,626,0.25,13,,1
410,42,1.0,13,,2
410,412,100.0,1,,3
410,537,400.0,1,,4
410,137,2.0,14,minced,5
410,142,20.0,1,,6
410,274,2.0,8,,7
410,414,2.0,8,,8
410,278,3.0,13,sliced thinly,9
410,717,20.0,13,,10
410,303,75.0,5,,11
410,274,2.0,9,,12
410,491,2.0,9,,13
410,266,0.5,9,,14
410,278,2.0,13,sliced,15
411,210,2.0,9,,1
411,168,6.0,13,cut into cm-thick slices,2
411,340,1.0,13,large peeled and chopped,3
411,118,0.0,17,trimmed and roughly chopped; reserve any fronds,4
411,272,0.5,8,,5
411,137,1.0,14,", peeled and sliced",6
411,119,2.0,8,lightly toasted and then gently crushed,7
411,247,100.0,13,ml,8
411,71,400.0,1,tinned,9
411,45,0.5,8,,10
411,231,50.0,1,cut in half lengthways,11
411,253,500.0,1,,12
411,227,30.0,1,roughly crumbled into cm pieces,13
411,523,1.0,13,rinsed and patted dry,14
411,137,1.0,14,", peeled and crushed",15
411,210,60.0,13,ml,16
411,14,50.0,1,torn,17
412,8,2.0,13,sliced,1
412,115,3.0,9,,2
412,55,12.0,13,,3
412,547,1.0,13,,4
412,12,3.0,9,,5
412,200,1.0,12,,6
412,267,1.0,13,chopped,7
412,267,1.0,13,sliced,8
412,242,1.0,13,chopped,9
412,460,50.0,1,,10
412,254,1.0,12,,11
413,484,6.0,13,small,1
413,366,4.0,13,small,2
413,245,1.0,13,thinly sliced,3
413,397,1.0,13,medium,4
413,340,1.0,13,finely chopped,5
413,485,300.0,1,,6
413,217,1.0,8,,7
413,256,1.0,11,,8
413,314,200.0,13,ml,9
413,304,700.0,13,ml,10
413,472,100.0,1,,11
413,183,1.0,13,chopped,12
413,222,1.0,12,,13
413,260,1.0,11,,14
413,24,1.0,11,,15
415,210,2.0,9,,1
415,42,2.0,13,small cut into chunks,2
415,48,2.0,13,small stalks,3
415,340,1.0,13,medium finely diced,4
415,137,6.0,14,medium sliced,5
415,33,12.0,3,g),6
415,17,2.0,13,,7
415,309,4.0,10,,8
415,260,1.0,11,,9
415,6,2.0,8,ml),10
415,229,1.0,11,,11
415,108,2.0,13,large,12
415,369,4.0,13,sprigs,13
415,230,0.25,10,,14
415,222,2.0,9,,15
414,61,8.0,13,,1
414,94,1.0,8,,2
414,217,0.5,8,,3
414,210,2.0,9,,4
414,547,6.0,13,,5
414,60,150.0,13,ml,6
414,381,175.0,1,,7
414,340,1.0,13,chopped,8
414,137,2.0,14,chopped,9
414,457,50.0,5,,10
414,183,1.0,13,juice of,11
414,85,1.0,12,,12
416,264,225.0,1,,1
416,45,75.0,1,,2
416,11,1.0,8,,3
416,36,125.0,1,,4
416,448,150.0,1,,5
416,112,1.0,13,,6
416,197,1.0,9,,7
416,300,2.0,8,,8
417,199,2.0,10,,1
417,68,3.0,10,,2
417,223,0.5,10,,3
417,300,1.0,8,,4
417,225,1.0,10,,5
418,36,1.0,10,,1
418,111,3.0,13,,2
418,322,8.0,3,,3
418,11,1.0,8,,4
418,125,3.0,10,,5
418,566,1.0,15,,6
420,737,0.5,13,,1
420,210,1.0,9,,2
420,36,1.0,13,knob,3
420,244,1.0,13,sliced,4
420,367,125.0,13,ml,5
420,35,140.0,1,,6
420,242,1.0,13,chopped,7
420,369,2.0,13,sprigs,8
420,28,1.0,13,chopped,9
420,791,8.0,13,,10
421,59,4.0,13,chopped,1
421,212,2.0,13,large,2
421,42,5.0,13,chopped,3
421,182,1.0,13,chopped,4
421,48,1.0,13,small,5
421,411,0.25,13,,6
421,77,1.0,13,whole,7
421,518,1.0,13,tsp,8
421,16,2.0,13,,9
421,222,4.0,13,sprigs,10
421,103,4.0,13,sprigs,11
421,229,1.0,8,,12
421,260,1.0,9,,13
422,360,0.25,4,,1
422,340,1.0,13,,2
422,112,3.0,13,,3
422,65,1.0,9,,4
422,415,0.5,13,,5
422,260,0.0,16,,6
422,229,0.0,16,,7
422,544,1.0,13,top,8
423,788,200.0,1,,1
423,644,200.0,1,,2
423,446,10.0,1,,3
423,260,0.5,8,,4
423,163,1.0,9,,5
423,564,1.0,8,,6
419,616,2.0,10,,1
419,125,0.75,10,,2
419,197,2.0,10,,3
419,260,1.0,8,,4
419,282,1.0,13,sprinkling,5
419,75,1.0,13,sprinkling,6
419,36,0.0,16,,7
424,2,400.0,1,,1
424,5,3.0,13,,2
424,93,1.0,13,,3
424,277,400.0,1,,4
424,200,4.0,9,,5
424,188,1.0,13,zest and juice of,6
424,163,2.0,8,,7
424,210,3.0,9,,8
425,112,4.0,13,,1
425,512,2.0,9,,2
425,510,2.0,13,,3
425,36,0.0,16,,4
425,513,8.0,13,slices,5
425,184,2.0,8,,6
425,512,2.0,8,,7
425,454,3.0,13,yolkes,8
425,462,125.0,1,,9
428,36,50.0,1,oz,1
428,340,1.0,13,finely chopped,2
428,249,150.0,1,,3
428,314,125.0,13,ml,4
428,304,1.0,6,hot,5
428,183,1.0,13,the juice and zest of one,6
428,175,240.0,1,large,7
428,2,150.0,1,,8
428,7,100.0,1,tips blanched briefly in boiling water,9
428,24,1.0,13,ground,10
428,219,50.0,1,shavings,11
426,60,1.0,6,,1
426,289,2.0,8,,2
426,250,100.0,1,,3
426,412,150.0,1,,4
426,363,125.0,1,,5
426,2,2.0,13,,6
426,188,2.0,13,juice of,7
426,274,1.0,9,,8
426,35,1.0,11,,9
426,85,1.0,13,bunch,10
427,250,100.0,1,,1
427,278,3.0,13,sliced thinly,2
427,740,50.0,1,,3
427,65,85.0,1,,4
427,85,85.0,1,,5
427,188,85.0,1,,6
427,2,300.0,1,,7
429,330,85.0,1,,1
429,233,85.0,1,,2
429,24,2.0,8,,3
429,727,2.0,8,,4
429,284,1.0,13,for frying,5
429,336,400.0,1,,6
429,278,1.0,13,sliced,7
429,152,1.0,13,sliced,8
429,242,1.0,13,chopped,9
429,93,0.5,13,,10
429,244,1.0,13,chopped,11
429,491,100.0,5,,12
429,45,1.0,9,,13
429,122,2.0,8,,14
430,210,4.0,9,,1
430,340,1.0,13,large chopped,2
430,598,300.0,1,,3
430,137,2.0,14,chopped,4
430,454,8.0,13,,5
430,222,2.0,9,,6
430,480,300.0,1,,7
431,102,250.0,1,,1
431,321,75.0,1,,2
431,36,135.0,1,,3
431,322,450.0,1,,4
431,300,1.0,13,tsp,5
431,323,100.0,1,,6
431,325,150.0,1,,7
431,263,1.0,13,tsp,8
431,105,300.0,13,ml,9
431,326,1.0,13,drizzle,10
431,324,1.0,13,top,11
431,321,1.0,13,top,12
432,480,450.0,1,,1
432,481,400.0,1,,2
432,340,1.0,13,chopped,3
432,217,1.0,8,,4
432,96,2.0,8,,5
432,172,2.0,8,,6
432,166,1.0,8,,7
432,245,1.0,13,sliced,8
432,395,1.0,13,sliced,9
432,293,200.0,1,,10
432,260,0.0,16,,11
432,229,0.0,16,,12
432,264,250.0,1,,13
432,417,30.0,1,,14
432,260,1.0,11,,15
432,210,1.0,13,for frying,16
433,623,6.0,10,,1
433,260,2.0,8,,2
433,462,1.0,10,,3
433,825,1.0,10,,4
433,454,1.0,13,large,5
433,308,1.0,9,,6
433,309,1.0,13,splash,7
433,826,5.0,10,,8
433,282,0.5,10,,9
433,282,1.0,9,,10
433,89,3.0,9,,11
433,462,2.0,9,,12
433,454,1.0,13,beaten,13
433,309,1.0,9,,14
434,284,1.0,9,,1
434,267,2.0,13,,2
434,563,150.0,1,,3
434,774,150.0,1,,4
434,454,1.0,13,large,5
434,303,0.5,9,,6
434,233,350.0,1,,7
434,303,1.0,13,for frying,8
434,267,2.0,13,,9
434,233,1.0,13,dusting,10
434,36,45.0,1,,11
434,273,60.0,5,,12
435,284,1.0,9,,1
435,267,2.0,13,chopped,2
435,563,150.0,1,,3
435,774,150.0,1,,4
435,454,1.0,13,beaten,5
435,303,0.5,9,,6
435,233,350.0,1,,7
435,303,1.0,13,for frying,8
435,267,2.0,13,sliced,9
435,233,1.0,13,dusting,10
435,36,45.0,1,,11
435,273,60.0,5,,12
436,739,6.0,13,,1
436,284,3.0,9,,2
436,142,1.0,13,knob,3
436,138,3.0,13,sliced thinly,4
436,242,3.0,13,large,5
436,278,1.0,13,bunch,6
436,274,1.0,9,,7
437,331,400.0,1,,1
437,237,8.0,13,,2
437,256,2.0,11,,3
437,334,350.0,1,,4
437,210,5.0,9,,5
437,212,1.0,13,large,6
437,137,3.0,14,,7
437,217,2.0,9,,8
437,333,1.0,13,tail,9
437,335,4.0,13,,10
437,337,650.0,13,ml,11
437,293,2.0,13,large,12
437,183,1.0,13,juice of,13
437,222,1.0,13,topping,14
438,210,1.0,9,,1
438,182,1.0,13,sliced,2
438,72,110.0,1,,3
438,296,1.0,8,,4
438,249,300.0,1,,5
438,337,1.0,6,,6
438,226,200.0,1,,7
438,660,400.0,1,,8
439,249,400.0,1,,1
439,81,150.0,13,ml,2
439,309,100.0,13,ml,3
439,260,1.0,8,,4
439,330,5.0,9,,5
439,125,3.0,9,,6
439,112,3.0,13,,7
439,80,200.0,13,ml,8
439,282,140.0,1,,9
440,93,2.0,13,medium,1
440,260,0.5,8,,2
440,414,2.0,8,,3
440,491,2.0,9,,4
440,14,6.0,13,,5
440,241,0.5,8,,6
440,266,2.0,8,,7
441,341,250.0,1,,1
441,115,40.0,5,,2
441,454,4.0,13,,3
441,138,4.0,13,sliced,4
441,24,0.0,16,,5
441,260,0.0,16,,6
442,210,1.0,9,,1
442,244,2.0,13,chopped,2
442,242,1.0,13,finely chopped,3
442,137,1.0,14,,4
442,85,1.0,13,chopped,5
442,55,800.0,1,,6
442,45,1.0,9,,7
442,112,4.0,13,,8
442,121,1.0,13,spinkling,9
443,454,4.0,13,large,1
443,372,3.0,9,,2
443,210,1.0,9,,3
443,267,1.0,13,chopped,4
443,48,1.0,13,,5
443,137,1.0,14,peeled crushed,6
443,277,1.0,10,,7
443,121,0.5,10,,8
443,245,0.5,13,,9
443,157,1.0,8,,10
443,260,0.5,8,,11
443,24,0.5,8,,12
444,61,1.0,2,,1
444,85,1.0,9,,2
444,94,1.0,9,,3
444,41,1.0,9,,4
444,46,1.0,8,,5
444,217,2.0,8,,6
444,184,2.0,9,,7
444,210,3.0,9,,8
444,150,1.0,10,,9
444,138,1.0,13,,10
444,94,1.0,8,,11
444,184,1.0,13,splash,12
444,187,1.0,13,sliced,13
444,341,1.0,13,sliced,14
444,547,6.0,13,,15
445,125,1.0,10,,1
445,260,1.0,8,,2
445,282,0.5,8,,3
445,11,0.5,8,,4
445,209,1.0,9,,5
445,309,1.0,13,splash,6
446,706,1.0,13,kg,1
446,21,1.0,10,,2
446,184,3.0,9,,3
446,157,1.0,9,,4
446,217,2.0,8,,5
446,260,1.0,8,,6
446,158,1.0,8,,7
446,296,1.0,8,,8
446,46,0.5,8,,9
446,603,0.5,8,,10
446,677,0.5,8,,11
446,707,0.25,8,,12
447,251,0.5,13,bag,1
447,237,8.0,3,,2
447,454,0.5,13,,3
447,229,1.0,11,,4
447,414,2.0,8,,5
447,89,2.0,9,,6
447,209,4.0,9,,7
447,198,1.0,8,,8
447,142,1.0,8,,9
447,340,0.5,10,,10
447,504,1.0,10,,11
447,278,0.5,10,,12
447,501,1.0,9,,13
447,216,1.0,9,,14
447,282,0.5,9,,15
447,308,0.5,9,,16
447,274,1.0,9,,17
448,89,2.0,8,,1
448,650,1.0,9,,2
448,176,0.5,8,,3
448,625,1.0,4,,4
448,224,2.0,9,,5
448,158,1.0,9,,6
448,137,3.0,14,chopped,7
448,868,0.5,4,,8
448,274,2.0,8,,9
448,60,0.25,10,,10
448,496,4.0,13,,11
448,414,2.0,8,,12
449,108,1.5,4,sliced,1
449,224,2.0,9,,2
449,60,0.25,10,,3
449,282,2.0,8,,4
449,274,0.5,8,,5
449,867,1.0,9,,6
449,497,2.0,8,,7
449,142,2.0,8,,8
449,137,5.0,14,,9
449,89,1.0,8,,10
449,6,2.0,8,,11
449,496,4.0,13,chopped,12
449,74,0.0,17,,13
450,862,0.5,4,,1
450,224,1.0,9,,2
450,863,6.0,13,,3
450,497,1.0,8,,4
450,260,0.25,8,,5
450,282,0.5,8,,6
450,414,1.0,9,,7
450,274,1.0,13,splash,8
451,857,16.0,3,,1
451,274,3.0,9,,2
451,858,2.0,9,,3
451,496,1.0,13,sliced,4
451,266,2.0,8,,5
452,414,2.0,8,,1
452,274,2.0,9,,2
452,854,2.0,9,,3
452,692,6.0,3,,4
452,454,2.0,13,large,5
452,158,2.0,9,,6
452,137,1.0,14,finely chopped,7
452,42,2.0,13,,8
452,170,1.0,13,sliced,9
452,340,0.5,13,,10
452,260,0.5,8,,11
452,419,4.0,3,,12
452,855,0.5,13,,13
452,496,4.0,13,,14
452,245,0.5,13,,15
452,96,2.0,8,,16
452,625,0.5,4,,17
452,856,2.0,9,,18
453,236,2.0,13,,1
453,459,1.0,13,,2
453,137,2.0,14,,3
453,183,1.0,13,,4
453,4,2.0,13,,5
453,320,1.0,13,,6
453,60,1.0,13,,7
453,303,1.0,9,,8
453,282,1.0,8,,9
453,36,2.0,9,,10
454,565,8.0,13,,1
454,340,1.0,13,sliced,2
454,210,0.5,10,,3
454,518,1.0,8,,4
454,229,1.0,8,,5
454,16,1.0,13,,6
455,355,1.0,13,,1
455,183,1.0,13,zest and juice of,2
455,210,4.0,9,,3
455,597,2.0,9,,4
455,75,1.0,9,,5
455,119,1.0,9,,6
455,157,1.0,9,,7
455,137,3.0,14,crushed,8
456,137,5.0,14,chopped,1
456,183,1.0,13,zest of,2
456,260,15.0,1,,3
456,24,10.0,1,,4
456,303,50.0,5,,5
456,783,2.0,13,kg,6
456,107,500.0,13,ml,7
458,36,50.0,1,,1
458,340,1.0,13,chopped,2
458,41,3.0,13,pods,3
458,296,0.25,8,,4
458,76,1.0,13,small,5
458,16,1.0,13,sprigs of fresh,6
458,15,450.0,1,,7
458,60,1.0,6,,8
458,426,750.0,1,,9
458,112,3.0,13,,10
458,222,3.0,9,chopped,11
458,183,1.0,13,chopped,12
457,8,2.0,13,medium,1
457,183,1.0,13,juice of,2
457,137,3.0,14,crushed,3
457,319,150.0,13,ml,4
457,103,1.0,13,bunch,5
460,210,1.0,9,,1
460,340,1.0,13,,2
460,182,1.0,13,chopped,3
460,137,3.0,14,,4
460,94,4.0,8,ground,5
460,85,2.0,8,ground,6
460,271,1.0,8,,7
460,75,0.5,8,,8
460,63,1.0,8,,9
460,79,1.0,8,,10
460,106,0.5,8,,11
460,101,1.0,15,,12
460,309,3.0,10,,13
460,42,3.0,13,chopped,14
460,33,1.0,10,,15
460,263,1.0,8,,16
460,279,1.0,13,small,17
460,44,1.0,10,,18
460,6,1.0,8,,19
459,61,6.0,13,,1
459,210,2.0,9,,2
459,119,1.0,8,,3
459,157,1.0,8,,4
459,640,1.0,8,,5
459,137,1.0,14,peeled crushed,6
459,367,1.0,8,,7
459,756,0.0,16,,8
461,309,2.0,13,l,1
461,226,300.0,1,,2
461,4,100.0,1,,3
461,305,1.0,13,,4
461,48,2.0,13,,5
461,42,2.0,13,,6
461,236,1.0,13,large,7
461,340,1.0,13,small,8
461,182,1.0,13,small,9
461,47,1.0,10,,10
461,262,1.0,4,,11
462,236,5.0,13,,1
462,42,12.0,3,,2
462,496,1.0,13,,3
462,137,2.0,14,,4
462,30,1.0,13,slice,5
462,139,1.0,13,,6
462,274,2.0,13,,7
462,483,1.0,13,,8
462,303,1.0,8,,9
462,282,2.0,8,,10
462,36,2.0,9,,11
464,212,2.0,13,,1
464,210,1.0,13,tbsp,2
464,137,1.0,14,,3
464,181,500.0,1,,4
464,204,90.0,1,,5
464,106,1.0,13,tsp,6
464,293,400.0,1,can,7
464,165,300.0,13,ml,8
464,292,1.0,13,tbsp,9
464,318,1.0,13,tbsp,10
464,276,350.0,1,,11
464,219,1.0,13,topping,12
463,276,320.0,1,,1
463,111,6.0,13,,2
463,260,0.0,16,,3
463,10,150.0,1,,4
463,227,50.0,1,,5
463,24,0.0,16,,6
465,72,80.0,1,,1
465,276,300.0,1,,2
465,222,20.0,1,,3
465,245,2.0,13,,4
465,210,2.0,9,,5
465,220,50.0,1,,6
467,61,8.0,13,,1
467,340,3.0,13,sliced thinly,2
467,217,2.0,8,,3
467,183,1.0,13,zest and juice of,4
467,222,1.0,12,,5
467,60,150.0,13,ml,6
467,210,1.0,9,,7
474,340,1.0,13,sliced,1
474,210,4.0,9,,2
474,36,25.0,1,,3
474,236,400.0,1,,4
474,137,6.0,14,,5
474,112,8.0,13,,6
474,222,1.0,12,,7
474,415,1.0,13,,8
474,416,4.0,13,,9
474,210,1.0,13,drizzle,10
466,371,300.0,1,,1
466,340,1.0,13,chopped,2
466,217,1.0,9,,3
466,290,1.0,13,sprigs of fresh,4
466,17,1.0,11,,5
466,222,1.0,13,bunch,6
466,61,4.0,13,,7
466,598,250.0,1,,8
466,72,250.0,1,,9
466,277,100.0,1,,10
468,236,1.0,2,,1
468,217,3.0,8,,2
468,210,2.0,8,,3
468,340,2.0,13,sliced,4
468,137,2.0,14,minced,5
468,398,800.0,1,,6
468,1,300.0,1,,7
468,653,140.0,1,,8
468,153,1.0,12,,9
469,442,100.0,1,,1
469,569,500.0,1,,2
469,376,85.0,1,,3
469,658,50.0,1,,4
469,29,1.0,9,,5
469,597,1.0,9,,6
469,77,1.0,8,,7
469,266,100.0,1,,8
470,36,25.0,1,,1
470,267,3.0,13,diced,2
470,271,1.0,8,,3
470,137,2.0,14,minced,4
470,137,1.0,14,finely chopped,5
470,650,2.0,9,,6
470,31,50.0,1,,7
470,4,300.0,1,,8
470,111,1.0,13,,9
470,210,50.0,5,,10
470,72,300.0,1,,11
470,336,300.0,1,,12
470,314,100.0,5,,13
470,341,300.0,1,,14
470,351,400.0,1,,15
470,222,1.0,12,,16
470,115,1.0,13,drizzle,17
471,340,1.0,13,sliced,1
471,245,1.0,13,sliced,2
471,396,1.0,13,sliced,3
471,72,50.0,1,,4
471,137,2.0,14,minced,5
471,210,1.0,9,,6
471,15,250.0,1,,7
471,398,400.0,1,,8
471,237,200.0,1,,9
472,210,1.0,9,,1
472,340,1.0,13,chopped,2
472,245,1.0,13,,3
472,395,1.0,13,,4
472,138,2.0,13,sliced,5
472,485,250.0,1,,6
472,304,800.0,13,ml,7
472,256,1.0,11,,8
472,660,400.0,1,,9
472,183,0.5,13,juice of,10
472,222,1.0,12,,11
473,341,4.0,13,chopped,1
473,137,1.0,14,finely chopped,2
473,210,3.0,9,,3
473,260,1.0,11,,4
473,229,1.0,11,,5
473,415,20.0,13,slices,6
473,666,5.0,13,slices,7
475,356,2.5,13,kg,1
475,210,1.0,9,,2
475,340,2.0,13,chopped,3
475,42,4.0,13,chopped,4
475,664,1.0,13,,5
475,60,500.0,13,ml,6
475,370,1200.0,1,,7
475,653,450.0,1,,8
475,339,300.0,1,,9
475,222,4.0,9,,10
475,137,4.0,14,crushed,11
475,663,1.0,9,,12
475,210,4.0,9,,13
475,369,0.5,8,,14
476,137,2.0,14,,1
476,183,1.0,13,juice/zest of one,2
476,96,2.0,9,,3
476,595,1.0,11,,4
476,210,3.0,9,,5
476,61,12.0,13,,6
476,369,1.0,13,bunch,7
476,369,1.0,13,bunch,8
476,290,1.0,13,bunch,9
476,290,1.0,13,bunch,10
476,17,2.0,13,,11
477,284,1.0,9,,1
477,340,1.0,13,,2
477,242,1.0,13,,3
477,96,2.0,8,,4
477,55,300.0,1,,5
477,236,500.0,1,,6
477,85,1.0,13,bunch,7
477,454,8.0,13,,8
478,228,1.0,4,,1
478,210,0.25,10,,2
478,137,3.0,14,,3
478,71,1.0,15,,4
478,241,0.5,8,,5
478,169,0.5,8,,6
478,13,6.0,13,leaves,7
478,221,1.0,13,sprinkling,8
479,270,650.0,3,glb,1
479,161,1.0,8,,2
479,210,2.0,8,,3
479,183,1.0,13,juice of half,4
479,278,4.0,13,,5
479,254,150.0,1,oz,6
479,121,80.0,1,oz,7
479,200,20.0,13,chopped,8
479,230,2.0,9,,9
479,260,1.0,11,,10
479,229,1.0,11,,11
480,250,200.0,1,,1
480,414,1.0,9,,2
480,454,2.0,13,beaten,3
480,242,1.0,13,chopped,4
480,142,3.0,13,cm piece,5
480,237,450.0,1,,6
480,274,1.0,9,,7
